Tempo,mp_arSeco
91,0.017486569572019103
92,0.01748656960099979
93,0.017452461937731544
94,0.017452462899411506
95,0.017452462870416394
96,0.017452462871290608
97,0.01746952542847604
98,0.01746952494698876
99,0.01746952496150002
100,0.017469524961062664
101,0.017486570066514037
102,0.017486569586102466
103,0.017486569600575513
104,0.017469524494789838
105,0.017469524975128565
106,0.017469524960651926
107,0.017469524961088227
108,0.017469524961075074
109,0.01746952496107547
110,0.017469524961075462
111,0.017469524961075462
112,0.017452462403940903
113,0.01745246288535507
114,0.017452462870840197
115,0.017486570533990994
116,0.017486569572019103
117,0.01748656960099979
118,0.01748656960012671
119,0.017524857553122122
120,0.01752485647600326
121,0.01752485650842381
122,0.017524856507447974
123,0.017507850475524358
124,0.017507850953460167
125,0.017507850939068887
126,0.01750785093950223
127,0.017541845722862014
128,0.017541844767834342
129,0.017541844796568614
130,0.017541844795704073
131,0.01752485604453541
132,0.017524856521410705
133,0.017524856507057075
134,0.01752485650748911
135,0.017524856507476108
136,0.0175248565074765
137,0.017524856507476486
138,0.017524856507476486
139,0.017524856507476486
140,0.017524856507476486
141,0.017524856507476486
142,0.017524856507476486
143,0.01754184525874572
144,0.017541844781798384
145,0.017541844796148474
146,0.017524856044535398
147,0.017524856521410705
148,0.017524856507057075
149,0.01752485650748911
150,0.01754184525874572
151,0.017541844781798384
152,0.017541844796148474
153,0.017541844795716712
154,0.017541844795729705
155,0.017541844795729313
156,0.017541844795729324
157,0.017541844795729324
158,0.017541844795729324
159,0.017541844795729324
160,0.01757577066404675
161,0.01757576971324454
162,0.017575769741829023
163,0.017575769740969676
164,0.017613854482377227
165,0.01761385341771071
166,0.01761385344968997
167,0.017613853448729407
168,0.017575768707751432
169,0.01757576977205771
170,0.017575769740060893
171,0.017592706961309032
172,0.017592706487516874
173,0.017592706501755123
174,0.01759270650132724
175,0.017592706501340094
176,0.01759270650133971
177,0.01759270650133972
178,0.01759270650133972
179,0.01759270650133972
180,0.01759270650133972
181,0.01759270650133972
182,0.01759270650133972
183,0.01759270650133972
184,0.01759270650133972
185,0.01759270650133972
186,0.01759270650133972
187,0.01759270650133972
188,0.01759270650133972
189,0.01759270650133972
190,0.01759270650133972
191,0.01759270650133972
192,0.01759270650133972
193,0.01759270650133972
194,0.01759270650133972
195,0.01759270650133972
196,0.01759270650133972
197,0.01759270650133972
198,0.01759270650133972
199,0.01759270650133972
200,0.01759270650133972
201,0.017613854022314898
202,0.017613853431529543
203,0.017613853449274894
204,0.017630752324138996
205,0.017630751852686952
206,0.017630751866842338
207,0.017630751866417327
208,0.017592705470355442
209,0.017592706532322526
210,0.017592706500408638
211,0.017592706501367704
212,0.017592706501338876
213,0.017592706501339747
214,0.01759270650133972
215,0.01759270650133972
216,0.01759270650133972
217,0.01759270650133972
218,0.01759270650133972
219,0.017630752897789165
220,0.01763075183546306
221,0.017630751867359486
222,0.01761385299112205
223,0.01761385346250336
224,0.017613853448344537
225,0.017613853448769826
226,0.01761385344875705
227,0.017613853448757433
228,0.01761385344875742
229,0.017613853448757422
230,0.01763075232413901
231,0.017630751852686952
232,0.017630751866842338
233,0.017630751866417327
234,0.017613852991122076
235,0.01761385346250336
236,0.017613853448344537
237,0.01763075232413902
238,0.01763075185268695
239,0.017630751866842338
240,0.017630751866417327
241,0.0176476337822002
242,0.01764763331178103
243,0.017647633325899865
244,0.017630751409791652
245,0.017630751880140308
246,0.017630751866018052
247,0.017630751866442067
248,0.017664498788896258
249,0.017664497849015994
250,0.017664497877213876
251,0.017664497876367896
252,0.017664497876393275
253,0.017664497876392515
254,0.01766449787639254
255,0.017664497876392536
256,0.017664497876392536
257,0.017664497876392536
258,0.017664497876392536
259,0.017664497876392536
260,0.017664497876392536
261,0.017664497876392536
262,0.01764763286984352
263,0.017647633339163873
264,0.01764763332507802
265,0.01764763332550078
266,0.017630751409791666
267,0.017630751880140308
268,0.017630751866018052
269,0.017630751866442067
270,0.0176476337822002
271,0.01764763331178103
272,0.017647633325899865
273,0.017647633325476114
274,0.01764763332548883
275,0.017647633325488448
276,0.01764763332548846
277,0.0175927050138835
278,0.01759270654604028
279,0.017592706499996395
280,0.01759270650138009
281,0.01759270650133851
282,0.017592706501339758
283,0.01759270650133972
284,0.017558814935577607
285,0.01755881588399487
286,0.017558815855470797
287,0.017558815856328673
288,0.017524855582689243
289,0.01752485653531196
290,0.017524856506638656
291,0.01752485650750171
292,0.01752485650747573
293,0.017524856507476507
294,0.017524856507476486
295,0.017558816781391616
296,0.017558815828481195
297,0.0175588158571404
298,0.017558815856278463
299,0.01754184433380802
300,0.017541844809627328
301,0.017541844795311175
302,0.01754184479574191
303,0.01752485604453541
304,0.017524856521410705
305,0.017524856507057075
306,0.017541845258745734
307,0.01754184478179838
308,0.017541844796148474
309,0.017541844795716712
310,0.01752485604453541
311,0.017524856521410705
312,0.017524856507057075
313,0.017541845258745734
314,0.01754184478179838
315,0.017541844796148474
316,0.017541844795716712
317,0.017541844795729705
318,0.017541844795729313
319,0.017541844795729324
320,0.017541844795729324
321,0.01757577066404675
322,0.01757576971324454
323,0.017575769741829023
324,0.017575769740969676
325,0.01754184387297702
326,0.017541844823492518
327,0.017541844794894002
328,0.01754184479575446
329,0.01754184479572857
330,0.017541844795729348
331,0.017541844795729324
332,0.017541844795729324
333,0.017541844795729324
334,0.017541844795729324
335,0.017541844795729324
336,0.017541844795729324
337,0.017541844795729324
338,0.017541844795729324
339,0.017541844795729324
340,0.017541844795729324
341,0.017541844795729324
342,0.017541844795729324
343,0.017541844795729324
344,0.017541844795729324
345,0.017541844795729324
346,0.017541844795729324
347,0.017541844795729324
348,0.017541844795729324
349,0.017541844795729324
350,0.017558816318299992
351,0.01755881584240888
352,0.017558815856721515
353,0.01755881585629106
354,0.017575770201975427
355,0.01757576972713604
356,0.017575769741411396
357,0.017575769740982225
358,0.01757576974099513
359,0.017575769740994743
360,0.017575769740994753
361,0.017592706961309008
362,0.017592706487516877
363,0.017592706501755123
364,0.01761385402231489
365,0.017613853431529543
366,0.017613853449274894
367,0.01761385344874188
368,0.01763075232413901
369,0.017630751852686952
370,0.017630751866842338
371,0.017630751866417327
372,0.017630751866430087
373,0.0176307518664297
374,0.017630751866429713
375,0.017630751866429713
376,0.017613852991122076
377,0.01761385346250336
378,0.017613853448344537
379,0.017613853448769826
380,0.01763075232413901
381,0.017630751852686952
382,0.017630751866842338
383,0.017630751866417327
384,0.017664498788896265
385,0.017664497849015994
386,0.017664497877213876
387,0.017664497876367896
388,0.017664497876393275
389,0.017664497876392515
390,0.01766449787639254
391,0.017664497876392536
392,0.017664497876392536
393,0.017664497876392536
394,0.01764763286984352
395,0.017647633339163873
396,0.01764763332507802
397,0.01764763332550078
398,0.01766449833211092
399,0.01766449786272027
400,0.017664497876802725
401,0.017664497876380233
402,0.017630750954220238
403,0.017630751893818884
404,0.017630751865607346
405,0.01764763378220022
406,0.01764763331178103
407,0.017647633325899865
408,0.017647633325476114
409,0.017630751409791666
410,0.017630751880140308
411,0.017630751866018052
412,0.017630751866442067
413,0.01763075186642934
414,0.017630751866429727
415,0.017630751866429713
416,0.017613852991122076
417,0.01761385346250336
418,0.017613853448344537
419,0.017613853448769826
420,0.017575768707751432
421,0.01757576977205771
422,0.017575769740060893
423,0.01757576974102283
424,0.0175248551219332
425,0.017524856549180408
426,0.017524856506221227
427,0.01752485650751427
428,0.01748656855489009
429,0.017486569631642166
430,0.017486569599203566
431,0.017486569600180822
432,0.017486569600151384
433,0.01748656960015227
434,0.017486569600152244
435,0.017507851520999672
436,0.017507850921979533
437,0.01750785094001682
438,0.017507850939473688
439,0.01750785093949004
440,0.017507850939489547
441,0.017507850939489564
442,0.017507850939489564
443,0.017507850939489564
444,0.017507850939489564
445,0.017507850939489564
446,0.017507850939489564
447,0.017507850939489564
448,0.017507850939489564
449,0.017507850939489564
450,0.01752485697151728
451,0.017524856493509176
452,0.017524856507896893
453,0.017524856507463833
454,0.017507850475524358
455,0.017507850953460167
456,0.017507850939068887
457,0.017524856971517292
458,0.017524856493509176
459,0.017524856507896893
460,0.017524856507463833
461,0.017524856507476868
462,0.017524856507476476
463,0.017524856507476486
464,0.017524856507476486
465,0.017507850475524358
466,0.017507850953460167
467,0.017507850939068887
468,0.01754184572286202
469,0.017541844767834342
470,0.017541844796568614
471,0.017541844795704073
472,0.017541844795730087
473,0.017541844795729303
474,0.017541844795729324
475,0.017541844795729324
476,0.017541844795729324
477,0.017541844795729324
478,0.017541844795729324
479,0.017541844795729324
480,0.017541844795729324
481,0.017541844795729324
482,0.017541844795729324
483,0.017541844795729324
484,0.017541844795729324
485,0.017541844795729324
486,0.017541844795729324
487,0.017541844795729324
488,0.017541844795729324
489,0.017541844795729324
490,0.017541844795729324
491,0.017541844795729324
492,0.017541844795729324
493,0.017541844795729324
494,0.01757577066404675
495,0.01757576971324454
496,0.017575769741829023
497,0.017575769740969676
498,0.01755881539539775
499,0.017558815870165577
500,0.01755881585588672
501,0.017592707422364393
502,0.017592706473661384
503,0.017592706502171502
504,0.017592706501314722
505,0.017592706501340476
506,0.0175927065013397
507,0.01759270650133972
508,0.01759270650133972
509,0.01759270650133972
510,0.01759270650133972
511,0.01759270650133972
512,0.0175757692811
513,0.01757576975482082
514,0.017575769740579093
515,0.01757576974100725
516,0.01757576974099438
517,0.017575769740994767
518,0.017575769740994753
519,0.017592706961309008
520,0.017592706487516877
521,0.017592706501755123
522,0.01759270650132724
523,0.017613854022314898
524,0.017613853431529543
525,0.017613853449274894
526,0.01761385344874188
527,0.017592705927898245
528,0.0175927065185726
529,0.017592706500821842
530,0.017592706501355283
531,0.017592706501339254
532,0.017592706501339733
533,0.01759270650133972
534,0.01759270650133972
535,0.01759270650133972
536,0.01759270650133972
537,0.01759270650133972
538,0.01759270650133972
539,0.01759270650133972
540,0.01759270650133972
541,0.017613854022314898
542,0.017613853431529543
543,0.017613853449274894
544,0.01761385344874188
545,0.01764763423998336
546,0.017647633298041445
547,0.017647633326312237
548,0.01764763332546374
549,0.017630751409791666
550,0.017630751880140308
551,0.017630751866018052
552,0.017664498788896275
553,0.017664497849015994
554,0.017664497877213876
555,0.017664497876367896
556,0.017630750954220238
557,0.017630751893818884
558,0.017630751865607346
559,0.017630751866454405
560,0.017664498788896258
561,0.017664497849015994
562,0.017664497877213876
563,0.017664497876367896
564,0.017664497876393275
565,0.017664497876392515
566,0.01766449787639254
567,0.01764763286984352
568,0.017647633339163873
569,0.01764763332507802
570,0.01764763332550078
571,0.017647633325488094
572,0.017647633325488476
573,0.01764763332548846
574,0.01764763332548846
575,0.01766449833211092
576,0.01766449786272027
577,0.017664497876802725
578,0.017664497876380233
579,0.017664497876392907
580,0.017664497876392526
581,0.01766449787639254
582,0.017664497876392536
583,0.017664497876392536
584,0.017664497876392536
585,0.017664497876392536
586,0.017664497876392536
587,0.017664497876392536
588,0.017664497876392536
589,0.017630750954220238
590,0.017630751893818884
591,0.017630751865607346
592,0.017630751866454405
593,0.01763075186642897
594,0.017630751866429737
595,0.017630751866429713
596,0.017613852991122076
597,0.01761385346250336
598,0.017613853448344537
599,0.017613853448769826
600,0.01755881436232206
601,0.017558815901235786
602,0.01755881585495227
603,0.017558815856344268
604,0.017524855582689236
605,0.01752485653531196
606,0.017524856506638656
607,0.01750785047552438
608,0.017507850953460167
609,0.017507850939068887
610,0.01750785093950223
611,0.0174865690187607
612,0.017486569617667445
613,0.017486569599624576
614,0.017486569600168138
615,0.017507851520999672
616,0.017507850921979533
617,0.01750785094001682
618,0.017507850939473688
619,0.01750785093949004
620,0.017507850939489547
621,0.017507850939489564
622,0.01752485697151728
623,0.017524856493509176
624,0.017524856507896893
625,0.017524856507463833
626,0.017524856507476868
627,0.017524856507476476
628,0.017524856507476486
629,0.017524856507476486
630,0.017558816781391616
631,0.017558815828481195
632,0.0175588158571404
633,0.017558815856278463
634,0.017558815856304383
635,0.017558815856303603
636,0.017558815856303627
637,0.017558815856303627
638,0.017558815856303627
639,0.017558815856303627
640,0.017558815856303627
641,0.01754184433380802
642,0.017541844809627328
643,0.017541844795311175
644,0.01754184479574191
645,0.017558816318299992
646,0.01755881584240888
647,0.017558815856721515
648,0.017575770201975413
649,0.017575769727136044
650,0.017575769741411396
651,0.017575769740982225
652,0.017630753357925827
653,0.01763075182164742
654,0.017630751867774304
655,0.017613852991122038
656,0.01761385346250336
657,0.017613853448344537
658,0.017613853448769826
659,0.01761385344875705
660,0.017613853448757433
661,0.01761385344875742
662,0.017613853448757422
663,0.01763075232413901
664,0.017630751852686952
665,0.017630751866842338
666,0.017647633782200186
667,0.01764763331178103
668,0.017647633325899865
669,0.017647633325476114
670,0.0176138525345578
671,0.01761385347621713
672,0.01761385344793262
673,0.017630752324139028
674,0.01763075185268695
675,0.017630751866842338
676,0.017630751866417327
677,0.01757576825028277
678,0.017575769785810845
679,0.017575769739647425
680,0.01757576974103526
681,0.017613854482377227
682,0.01761385341771071
683,0.01761385344968997
684,0.017592705927898213
685,0.0175927065185726
686,0.017592706500821842
687,0.017592706501355283
688,0.017613854022314898
689,0.017613853431529543
690,0.017613853449274894
691,0.01761385344874188
692,0.01764763423998336
693,0.017647633298041445
694,0.017647633326312237
695,0.01764763332546374
696,0.017647633325489204
697,0.01764763332548844
698,0.01764763332548846
699,0.01766449833211092
700,0.01766449786272027
701,0.017664497876802725
702,0.017664497876380233
703,0.017664497876392907
704,0.017664497876392526
705,0.01766449787639254
706,0.01764763286984352
707,0.017647633339163873
708,0.01764763332507802
709,0.01764763332550078
710,0.0175927050138835
711,0.01759270654604028
712,0.017592706499996395
713,0.01759270650138009
714,0.017558814935577607
715,0.01755881588399487
716,0.017558815855470797
717,0.017541844333808038
718,0.01754184480962732
719,0.017541844795311175
720,0.01754184479574191
721,0.01748656809211879
722,0.017486569645583778
723,0.017486569598783558
724,0.017486569600193475
725,0.017507851520999672
726,0.017507850921979533
727,0.01750785094001682
728,0.017486569018760684
729,0.017486569617667445
730,0.017486569599624576
731,0.017486569600168138
732,0.017486569600151766
733,0.017486569600152258
734,0.017486569600152244
735,0.017486569600152244
736,0.017486569600152244
737,0.017486569600152244
738,0.017486569600152244
739,0.017486569600152244
740,0.017486569600152244
741,0.017486569600152244
742,0.017486569600152244
743,0.017486569600152244
744,0.017486569600152244
745,0.017486569600152244
746,0.017507851520999672
747,0.017507850921979533
748,0.01750785094001682
749,0.017507850939473688
750,0.01750785093949004
751,0.017507850939489547
752,0.017507850939489564
753,0.017507850939489564
754,0.017507850939489564
755,0.017507850939489564
756,0.017507850939489564
757,0.01752485697151728
758,0.017524856493509176
759,0.017524856507896893
760,0.017524856507463833
761,0.017507850475524358
762,0.017507850953460167
763,0.017507850939068887
764,0.01750785093950223
765,0.01750785093948918
766,0.017507850939489575
767,0.017507850939489564
768,0.017507850939489564
769,0.017469523913493285
770,0.017469524992647905
771,0.017469524960123918
772,0.017524858019655046
773,0.017524856461960937
774,0.017524856508846474
775,0.01752485650743525
776,0.01752485650747773
777,0.01752485650747645
778,0.01752485650747649
779,0.017486568554890093
780,0.017486569631642166
781,0.017486569599203566
782,0.017486569600180822
783,0.017486569600151384
784,0.01748656960015227
785,0.017486569600152244
786,0.017507851520999672
787,0.017507850921979533
788,0.01750785094001682
789,0.017507850939473688
790,0.017469523913493285
791,0.017469524992647905
792,0.017469524960123918
793,0.01746952496110414
794,0.01750785198745658
795,0.017507850907933907
796,0.017507850940439742
797,0.01752485697151725
798,0.017524856493509176
799,0.017524856507896893
800,0.017524856507463833
801,0.017524856507476868
802,0.017524856507476476
803,0.017524856507476486
804,0.017524856507476486
805,0.017524856507476486
806,0.017524856507476486
807,0.017524856507476486
808,0.017524856507476486
809,0.017524856507476486
810,0.017524856507476486
811,0.017524856507476486
812,0.017524856507476486
813,0.017524856507476486
814,0.017524856507476486
815,0.017524856507476486
816,0.017524856507476486
817,0.017524856507476486
818,0.017524856507476486
819,0.017524856507476486
820,0.017524856507476486
821,0.017524856507476486
822,0.017524856507476486
823,0.017524856507476486
824,0.017524856507476486
825,0.017524856507476486
826,0.017524856507476486
827,0.017507850475524358
828,0.017507850953460167
829,0.017507850939068887
830,0.01750785093950223
831,0.01750785093948918
832,0.017507850939489575
833,0.017507850939489564
834,0.017507850939489564
835,0.017507850939489564
836,0.017507850939489564
837,0.017507850939489564
838,0.01752485697151728
839,0.017524856493509176
840,0.017524856507896893
841,0.017524856507463833
842,0.017524856507476868
843,0.017524856507476476
844,0.017524856507476486
845,0.017524856507476486
846,0.017524856507476486
847,0.017524856507476486
848,0.017507850475524358
849,0.017507850953460167
850,0.017507850939068887
851,0.01750785093950223
852,0.01752485697151728
853,0.017524856493509176
854,0.017524856507896893
855,0.017524856507463833
856,0.017524856507476868
857,0.017524856507476476
858,0.017524856507476486
859,0.017524856507476486
860,0.017507850475524358
861,0.017507850953460167
862,0.017507850939068887
863,0.01750785093950223
864,0.01750785093948918
865,0.017507850939489575
866,0.017507850939489564
867,0.01752485697151728
868,0.017524856493509176
869,0.017524856507896893
870,0.017524856507463833
871,0.017486568554890093
872,0.017486569631642166
873,0.017486569599203566
874,0.017507851520999703
875,0.017507850921979533
876,0.01750785094001682
877,0.017507850939473688
878,0.01750785093949004
879,0.017507850939489547
880,0.017507850939489564
881,0.017507850939489564
882,0.01752485697151728
883,0.017524856493509176
884,0.017524856507896893
885,0.017524856507463833
886,0.017524856507476868
887,0.017524856507476476
888,0.017524856507476486
889,0.01746952344969845
890,0.01746952500662594
891,0.01746952495970264
892,0.017469524961116836
893,0.011166665623194084
894,0.011166657294889745
895,0.011166657598298706
896,0.011166657587245188
897,0.006551444892082683
898,0.00655142965842677
899,0.006551430367025623
900,0.0
901,0.0
902,0.0
903,0.0
904,0.0
905,0.0
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,0.0
919,0.0
920,0.0
921,0.0
922,0.0
923,0.0
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0
929,0.0
930,0.0
931,0.0
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,0.0
944,0.0
945,0.0
946,0.0
947,0.0
948,0.0
949,0.0
950,0.0
951,0.0
952,0.0
953,0.0
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,0.0
967,0.0
968,0.0
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,0.0
992,0.0
993,0.0
994,0.0
995,0.0
996,0.0
997,0.0
998,0.0
999,0.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,0.0
1025,0.0
1026,0.0
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.0
1042,0.0
1043,0.0
1044,0.0
1045,0.0
1046,0.0
1047,0.0
1048,0.0
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.0
1066,0.0
1067,0.0
1068,0.0
1069,0.0
1070,0.0
1071,0.0
1072,0.0
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.0
